"","Region Code","Region Name","STP Code","STP Name","Org Code","Org Name","Care Setting","Total Responses","HSCIC Workforce Headcount","Engagement Score","Advocacy","Involvement","Motivation","time"
"366","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","Norfolk and Waveney Health & Care Partnership (STP)","RY3","NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST","Community Trusts",327,2020,7.07101597009854,"7.19418960244648","6.96738022426096","7.05147808358818","202223Q1"
"367","Y61","EAST OF ENGLAND COMMISSIONING REGION","QMM","Norfolk and Waveney Health & Care Partnership (STP)","RY3","NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST","Community Trusts",398,1992,7.19570072585148,"7.3869346733668344","7.1084589614740361","7.091708542713568","202122Q4"
"368","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","Cambridgeshire and Peterborough STP","RGM","ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST","Acute Specialist Trusts",259,1894,7.2383997112258,"8.0083655083655074","6.8620268620268616","6.8448067632850247","202122Q4"
"369","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","Cambridgeshire and Peterborough STP","RGN","NORTH WEST ANGLIA NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",261,6066,6.45021542440773,"6.4692982456140351","6.4669163545568047","6.4144316730523627","202122Q4"
"370","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","Cambridgeshire and Peterborough STP","RGN","NORTH WEST ANGLIA NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",859,6096,5.83883068167119,"5.57334109429569","5.64707023670935","6.29608071400854","202223Q1"
"371","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","Cambridgeshire and Peterborough STP","RGT","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",3269,10536,6.90923236121371,"7.43830937085755","6.37523866948045","6.91414904330312","202223Q1"
"372","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","Cambridgeshire and Peterborough STP","RGT","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",4086,10429,6.92309366266472,"7.5","6.3778631384265188","6.8914178495676293","202122Q4"
"373","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","Cambridgeshire and Peterborough STP","RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",2314,3846,7.28572457505042,"7.36963411120714","7.15247767214059","7.33506194180351","202223Q1"
"374","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","Cambridgeshire and Peterborough STP","RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",2778,3809,6.89954803615711,"7.0539356851451878","6.8262538996880249","6.8184545236381098","202122Q4"
"375","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","Cambridgeshire and Peterborough STP","RYC","EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST","Ambulance Trusts",305,5410,4.68032786885246,"4.7704918032786887","3.9207650273224042","5.3497267759562845","202122Q4"
"376","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","Cambridgeshire and Peterborough STP","RYC","EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST","Ambulance Trusts",744,5369,4.80436081242533,"4.79502688172043","4.19242831541219","5.42562724014337","202223Q1"
"377","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","Cambridgeshire and Peterborough STP","RYV","CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST","Community Trusts",99,2126,7.47194163860831,"7.8703703703703702","7.1380471380471375","7.4074074074074074","202122Q4"
"378","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD","RGN","NORTH WEST ANGLIA NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",359,6935,5.69792633859486,"5.40157845868152","5.64298978644383","6.04921077065924",NA
"379","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD","RGT","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",3724,11468,6.84652075321918,"7.31113498030791","6.34303561935141","6.88539165999822",NA
"380","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD","RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",2275,4368,7.28571428571429,"7.35714285714286","7.16813186813187","7.33186813186813",NA
"381","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD","RYC","EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST","Ambulance Trusts",1120,5575,4.90228174603175,"4.83035714285714","4.40550595238095","5.47098214285714",NA
"382","Y61","EAST OF ENGLAND COMMISSIONING REGION","QUE","NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD","RYV","CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST","Community Trusts",89,2775,7.41260923845194,"7.92134831460674","6.81647940074906","7.5",NA
"383","Y62","NORTH WEST COMMISSIONING REGION","QE1","Healthier Lancashire and South Cumbria","RTX","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",75,6084,5.91111111111111,"5.54444444444444","5.98888888888889","6.2","202223Q1"
"384","Y62","NORTH WEST COMMISSIONING REGION","QE1","Healthier Lancashire and South Cumbria","RTX","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",199,6070,5.56672250139587,"5.125628140703518","5.5862646566164154","5.9882747068676725","202122Q4"
"385","Y62","NORTH WEST COMMISSIONING REGION","QE1","Healthier Lancashire and South Cumbria","RW5","LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",1058,6159,6.91123136202896,"6.9738500315059859","6.6228070175438596","7.1370370370370377","202122Q4"
"386","Y62","NORTH WEST COMMISSIONING REGION","QE1","Healthier Lancashire and South Cumbria","RW5","LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",1106,6235,6.73446814894171,"6.59747023809524","6.46925858951175","7.13667561921814","202223Q1"
"387","Y62","NORTH WEST COMMISSIONING REGION","QE1","Healthier Lancashire and South Cumbria","RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",522,7013,6.37452107279694,"6.05523627075351","6.35855683269476","6.70977011494253","202223Q1"
"388","Y62","NORTH WEST COMMISSIONING REGION","QE1","Healthier Lancashire and South Cumbria","RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",539,6870,6.57184085755514,"6.4378478664192951","6.4223871366728504","6.8552875695732842","202122Q4"
"389","Y62","NORTH WEST COMMISSIONING REGION","QE1","Healthier Lancashire and South Cumbria","RXN","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1487,8166,6.71371193183052,"6.6010984084286","6.64514348785872","6.89489389920424","202223Q1"
"390","Y62","NORTH WEST COMMISSIONING REGION","QE1","Healthier Lancashire and South Cumbria","RXN","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1723,8078,6.71146211134694,"6.6632810988585804","6.6595319634703198","6.8115732717119206","202122Q4"
"391","Y62","NORTH WEST COMMISSIONING REGION","QE1","Healthier Lancashire and South Cumbria","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",71,8503,6.23630672926447,"6.22065727699531","6.04460093896714","6.44366197183099","202223Q1"
"392","Y62","NORTH WEST COMMISSIONING REGION","QE1","Healthier Lancashire and South Cumbria","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",95,8472,6.42105263157895,"6.3859649122807012","6.2543859649122799","6.6228070175438596","202122Q4"
"393","Y62","NORTH WEST COMMISSIONING REGION","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","RTX","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",348,7106,6.48387611749681,"6.2404214559387","6.6235632183908","6.58764367816092",NA
"394","Y62","NORTH WEST COMMISSIONING REGION","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","RW5","LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",1070,7066,6.81697819314642,"6.61604361370717","6.7702492211838","7.06464174454829",NA
"395","Y62","NORTH WEST COMMISSIONING REGION","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",265,7856,6.75471698113208,"6.5188679245283","6.83018867924528","6.91509433962264",NA
"396","Y62","NORTH WEST COMMISSIONING REGION","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","RXN","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1370,9294,6.77042884225257,"6.6867396593674","6.72257911015941","6.90196775723091",NA
"397","Y62","NORTH WEST COMMISSIONING REGION","QE1","NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD","RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",27,9614,6.4917695473251,"6.66666666666667","6.23456790123457","6.57407407407407",NA
"398","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","R0A","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",2798,24928,6.41861529154198,"6.4718120018752927","6.2841530054644803","6.4998808672861568","202122Q4"
"399","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","R0A","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",3618,25069,6.62040072109148,"6.629462247786","6.44530173601543","6.786438179473","202223Q1"
"400","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RBV","THE CHRISTIE NHS FOUNDATION TRUST","Acute Specialist Trusts",75,3014,6.32962962962963,"6.92222222222222","5.86666666666667","6.2","202223Q1"
"401","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RBV","THE CHRISTIE NHS FOUNDATION TRUST","Acute Specialist Trusts",107,2962,7.02492211838006,"7.5700934579439254","6.861370716510903","6.6433021806853585","202122Q4"
"402","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RM3","NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",2215,17154,6.09192375219463,"6.09255079006772","5.99510910458992","6.18811136192626","202223Q1"
"403","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RM3","NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",2263,17028,6.36130848822224,"6.5867579908675804","6.223582568138756","6.2735849056603774","202122Q4"
"404","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RMC","BOLTON NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",865,5551,6.9582530507386,"6.92003853564547","6.85163776493256","7.10308285163777","202223Q1"
"405","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RMC","BOLTON NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1089,5533,7.21686562595653,"7.0003060912151822","7.3316498316498322","7.3186409550045912","202122Q4"
"406","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RMP","TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",78,3584,5.54843304843305,"5.1602564102564106","5.3418803418803424","6.1431623931623935","202122Q4"
"407","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RRF","WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",159,5754,6.11285814116003,"6.1949685534591197","5.8805031446540879","6.2631027253668767","202122Q4"
"408","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RRF","WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1457,5811,6.9736139708686,"6.90517044154656","6.89430336307481","7.12136810798444","202223Q1"
"409","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RT2","PENNINE CARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",134,3182,6.33706467661692,"6.06965174129353","6.11318407960199","6.82835820895522","202223Q1"
"410","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RT2","PENNINE CARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",231,3145,6.33477633477634,"5.9379509379509381","6.5043290043290041","6.5620490620490619","202122Q4"
"411","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RWJ","STOCKPORT NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",87,4993,5.69284802043423,"5.047892720306514","5.7950191570881229","6.235632183908046","202122Q4"
"412","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RWJ","STOCKPORT NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",154,5003,5.87662337662338,"5.57900432900433","5.86038961038961","6.19047619047619","202223Q1"
"413","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RX7","NORTH WEST AMBULANCE SERVICE NHS TRUST","Ambulance Trusts",847,6329,6.21595362536657,"6.48760330578512","5.71400853705859","6.44624903325599","202223Q1"
"414","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RX7","NORTH WEST AMBULANCE SERVICE NHS TRUST","Ambulance Trusts",1350,6258,6.08770862627641,"6.3648148148148147","5.5578105781057809","6.3405004859086489","202122Q4"
"415","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",1249,5688,6.6708773502683,"6.4898585535094737","6.694269190325973","6.8285043069694593","202122Q4"
"416","Y62","NORTH WEST COMMISSIONING REGION","QOP","Greater Manchester Health & Social Care Partnership","RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",1333,5746,6.72064240043951,"6.56164041010252","6.74102753195674","6.85925925925926","202223Q1"
"417","Y62","NORTH WEST COMMISSIONING REGION","QOP","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","R0A","MANCHESTER UNIVERSITY NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",3639,27674,6.53339717689738,"6.52584718815299","6.38454861111111","6.68979573142805",NA
"418","Y62","NORTH WEST COMMISSIONING REGION","QOP","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","RBV","THE CHRISTIE NHS FOUNDATION TRUST","Acute Specialist Trusts",122,3271,6.49817850637523,"7.05601092896175","6.34562841530055","6.09289617486339",NA
"419","Y62","NORTH WEST COMMISSIONING REGION","QOP","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","RM3","NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",2227,19067,6.15152422292072,"6.14354138602006","6.14279299506062","6.16823828768148",NA
"420","Y62","NORTH WEST COMMISSIONING REGION","QOP","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","RMC","BOLTON NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1200,6357,7.24976851851852,"7.28680555555555","7.13541666666667","7.32708333333333",NA
"421","Y62","NORTH WEST COMMISSIONING REGION","QOP","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","RMP","TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",66,4061,6.01010101010101,"5.58080808080808","5.92171717171717","6.52777777777778",NA
"422","Y62","NORTH WEST COMMISSIONING REGION","QOP","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","RRF","WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",91,6789,6.7979242979243,"6.76739926739927","6.7948717948718","6.83150183150183",NA
"423","Y62","NORTH WEST COMMISSIONING REGION","QOP","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","RT2","PENNINE CARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",204,3614,6.32489106753813,"6.0702614379085","6.4093137254902","6.49509803921569",NA
"424","Y62","NORTH WEST COMMISSIONING REGION","QOP","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","RX7","NORTH WEST AMBULANCE SERVICE NHS TRUST","Ambulance Trusts",850,6686,6.18026871257512,"6.45098039215686","5.69898753894081","6.39083820662768",NA
"425","Y62","NORTH WEST COMMISSIONING REGION","QOP","NHS GREATER MANCHESTER INTEGRATED CARE BOARD","RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",1309,6258,6.66087398066803,"6.40374331550802","6.76156359979889","6.81731502669718",NA
"426","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RBL","WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",24,5578,5.99537037037037,"6.00694444444444","5.59027777777778","6.38888888888889","202223Q1"
"427","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RBL","WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",59,5550,5.64971751412429,"6.129943502824859","5.0847457627118642","5.7344632768361583","202122Q4"
"428","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RBN","ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",116,6028,6.47988505747126,"6.72413793103448","6.20689655172414","6.50862068965517","202223Q1"
"429","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RBN","ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST","Acute and Acute & Community Trusts",137,5963,6.26115166261152,"6.6362530413625302","5.6812652068126521","6.4659367396593677","202122Q4"
"430","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RBQ","LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST","Acute Specialist Trusts",146,1662,6.95395738203957,"7.6312785388127855","6.512557077625571","6.7180365296803659","202122Q4"
"431","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RBS","ALDER HEY CHILDREN'S NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",251,3703,6.96547144754316,"7.48339973439575","6.50730411686587","6.90571049136786","202223Q1"
"432","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RBS","ALDER HEY CHILDREN'S NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",271,3632,7.00492004920049,"7.6107011070110699","6.4821648216482171","6.9218942189421888","202122Q4"
"433","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RBT","MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",102,4383,7.32298474945534,"7.54084967320261","6.93627450980392","7.49183006535948","202223Q1"
"434","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RBT","MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",204,4300,6.97031590413943,"7.1446078431372548","6.7320261437908497","7.034313725490196","202122Q4"
"435","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","REM","LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",1929,12261,6.14592217500588,"6.02471055814757","5.96359470468432","6.44946126218574","202223Q1"
"436","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","REM","LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",2055,12104,6.44761029625165,"6.5559610705596105","6.1939102564102564","6.592959561785082","202122Q4"
"437","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","REN","THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST","Acute Specialist Trusts",228,1451,6.99317738791423,"7.394005847953216","6.8019005847953213","6.7836257309941521","202122Q4"
"438","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","REN","THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST","Acute Specialist Trusts",260,1479,6.94978632478632,"7.14102564102564","6.81730769230769","6.89102564102564","202223Q1"
"439","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","REP","LIVERPOOL WOMEN'S NHS FOUNDATION TRUST","Acute Specialist Trusts",115,1417,7.28262584394077,"7.44202898550725","6.70977011494253","7.69607843137255","202223Q1"
"440","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","REP","LIVERPOOL WOMEN'S NHS FOUNDATION TRUST","Acute Specialist Trusts",186,1405,6.39131453184934,"6.3664874551971327","5.7324561403508776","7.0750000000000002","202122Q4"
"441","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RET","THE WALTON CENTRE NHS FOUNDATION TRUST","Acute Specialist Trusts",106,1347,7.21698113207547,"7.7201257861635222","6.9811320754716979","6.949685534591195","202122Q4"
"442","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RET","THE WALTON CENTRE NHS FOUNDATION TRUST","Acute Specialist Trusts",221,1354,6.84389140271493,"7.31523378582202","6.53469079939668","6.68174962292609","202223Q1"
"443","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RJN","EAST CHESHIRE NHS TRUST","Acute and Acute & Community Trusts",101,2144,6.45489548954896,"6.07260726072607","6.6006600660066","6.69141914191419","202223Q1"
"444","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RJN","EAST CHESHIRE NHS TRUST","Acute and Acute & Community Trusts",122,2167,6.59153005464481,"6.4822404371584703","6.7076502732240444","6.584699453551913","202122Q4"
"445","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RJR","COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",221,3846,5.26897938662645,"4.54751131221719","5.36199095022624","5.8974358974359","202223Q1"
"446","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RJR","COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",263,3819,6.19008926399611,"5.8840304182509504","6.2531565656565657","6.433080808080808","202122Q4"
"447","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RVY","SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST","Acute and Acute & Community Trusts",324,2861,6.36210566204656,"6.0309017223910839","6.2575757575757578","6.7978395061728394","202122Q4"
"448","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RW4","MERSEY CARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",2287,9656,7.04915984372457,"7.08531146597612","6.85658578856153","7.20558227663606","202223Q1"
"449","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RW4","MERSEY CARE NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",2317,9735,6.9563469046364,"6.9835180448991192","6.7491394148020651","7.1363832542080274","202122Q4"
"450","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RWW","WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",51,3876,6.28540305010893,"6.1274509803921573","6.0620915032679745","6.666666666666667","202122Q4"
"451","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",793,3383,7.0170614950728,"7.2078604455653634","6.770833333333333","7.0724907063197024","202122Q4"
"452","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST","Mental Health & Learning Disability and Mental Health, Learning Disability & Community Trusts",955,3460,7.10970548934406,"7.24258289703316","6.8976215098242","7.18891206117484","202223Q1"
"453","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RY2","BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST","Community Trusts",146,1406,6.75418569254186,"6.85502283105023","6.41552511415525","6.99200913242009","202223Q1"
"454","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RY2","BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST","Community Trusts",296,1423,6.80837087087087,"6.7764639639639634","6.5568693693693687","7.0917792792792786","202122Q4"
"455","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RY7","WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST","Community Trusts",137,1514,6.85523114355231,"6.8613138686131387","6.6484184914841853","7.0559610705596105","202122Q4"
"456","Y62","NORTH WEST COMMISSIONING REGION","QYG","Cheshire and Merseyside STP","RY7","WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST","Community Trusts",160,1522,6.88368055555556,"6.828125","6.6875","7.13541666666667","202223Q1"
"457","Y62","NORTH WEST COMMISSIONING REGION","QYG","NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD","RBL","WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST","Acute and Acute & Community Trusts",28,6619,5.1984126984127,"4.88095238095238","4.91071428571429","5.80357142857143",NA
